132,121.27637,25.02873,1,40,1,334
133,121.61038,25.07548,1,40,1,218
134,121.73283,25.02321,1,40,1,72
135,121.61498,23.97499,1,40,1,219
136,120.30824,22.59272,1,40,1,251
137,121.54644,25.13229,1,40,1,170
138,121.76149,24.68061,1,40,1,282
139,121.61563,23.97430,1,40,1,36
140,121.73750,25.13117,1,40,1,213
141,119.57741,23.57223,1,40,1,290
142,120.31579,22.59519,1,40,1,72
143,120.27151,23.11250,1,40,1,340
144,121.76149,24.68061,1,40,1,94
145,120.18531,23.68926,1,40,1,22
146,120.28466,22.62073,1,40,1,296
147,121.54368,25.16501,1,40,1,123
148,121.54604,25.10822,1,40,1,229
149,121.06417,22.77597,1,40,1,206
150,120.34242,22.63482,1,40,1,38
151,121.56912,25.05778,1,40,1,171
152,121.32825,24.95531,1,40,1,54
153,121.31086,25.05523,1,40,1,270
154,121.18648,24.82632,1,40,1,82
155,121.18648,24.82632,1,40,1,245
156,120.49351,22.44175,1,40,1,280
157,121.54604,25.10822,1,40,1,26
158,121.54644,25.13229,1,40,1,337
159,121.54368,25.16501,1,40,1,332
160,121.46787,25.04540,1,40,1,78
161,121.71667,24.91083,1,40,1,97
162,121.71667,24.91083,1,40,1,284
163,121.57010,24.95564,1,40,1,217
164,121.64768,24.95047,1,40,1,130
165,121.64805,24.95027,1,40,1,331
166,121.56972,24.95550,1,40,1,54
167,121.31969,24.93229,1,40,1,30
168,121.31980,24.93245,1,40,1,217
169,120.97559,24.82505,1,40,1,108
170,121.51766,23.56565,1,40,1,24
171,121.69869,25.01690,1,40,1,350
172,121.69869,25.01690,1,40,1,158
173,121.30268,24.83508,1,40,1,148
174,121.30533,24.83215,1,40,1,139
175,120.96164,24.76261,1,40,1,20
176,120.96164,24.76261,1,40,1,226
177,120.36534,22.61809,1,40,1,177
178,120.36550,22.61816,1,40,1,354
179,120.33733,22.57032,1,40,1,140
180,121.77231,25.05434,1,40,1,352
181,121.79742,25.11252,1,40,1,104
182,121.79738,25.11256,1,40,1,294
183,121.68524,24.97644,1,40,1,82
184,121.68765,24.97315,1,40,1,185
185,120.97284,23.95066,1,40,1,18
186,120.97278,23.95064,1,40,1,204
187,121.86372,25.03358,1,40,1,127
188,121.75814,25.07462,1,40,1,326
189,120.62321,24.14997,1,40,1,194
190,120.62347,24.14498,1,40,1,9
191,121.86489,25.03288,1,40,1,127
192,121.39084,25.12516,1,40,1,349
193,121.39084,25.12516,1,40,1,179
194,121.40725,25.03938,1,40,1,148
195,121.40737,25.03919,1,40,1,307
196,121.37138,24.89550,1,40,1,326
197,121.37140,24.89547,1,40,1,146
198,120.35416,22.59210,1,40,1,22
199,120.35413,22.59206,1,40,1,202
200,121.75842,25.13934,1,40,1,308
201,121.75984,25.13822,1,40,1,290
202,121.74853,25.08350,1,40,1,167
203,121.75582,25.07681,1,40,1,114
204,121.77783,25.12767,1,40,1,339
205,121.37336,24.90297,1,40,1,156
206,121.37332,24.90297,1,40,1,336
207,121.70445,24.93563,1,40,1,115
208,121.70445,24.93568,1,40,1,293
209,121.71022,24.93528,1,40,1,76
210,121.33560,24.93947,1,40,1,234
211,121.33562,24.93948,1,40,1,60
212,120.74954,22.20502,1,40,1,227
213,120.74957,22.20507,1,40,1,67
214,120.70528,23.80826,1,40,1,38
215,120.70528,23.80826,1,40,1,218
216,120.72177,23.82344,1,40,1,62
217,120.72177,23.82344,1,40,1,242
218,120.93316,24.84546,1,40,1,292
219,121.63842,24.95348,1,40,1,320
220,121.63852,24.95358,1,40,1,113
221,121.53649,25.06494,1,40,1,133
222,121.69598,25.10176,1,40,1,158
223,121.69597,25.10192,1,40,1,292
224,121.67275,25.00802,1,40,1,22
225,121.67283,25.00800,1,40,1,212
226,120.34161,22.66569,1,40,1,16
227,120.34159,22.66563,1,40,1,204
228,121.61380,24.96093,1,40,1,58
229,121.61379,24.96091,1,40,1,268
230,121.36050,24.85989,1,40,1,224
231,121.36055,24.85987,1,40,1,26
232,121.77075,24.87248,1,40,1,275
233,121.77090,24.87245,1,40,1,91
234,121.01976,24.75125,1,40,1,155
235,121.03243,24.72873,1,40,1,138
236,121.03270,24.72869,1,40,1,307
237,121.01987,24.75114,1,40,1,8
238,121.52448,25.07943,1,40,1,184
239,120.94492,22.46234,1,40,1,242
240,120.94499,22.46229,1,40,1,64
241,121.55312,25.11989,1,40,1,26
242,121.55303,25.11986,1,40,1,163
243,121.33945,25.06476,1,40,1,251
244,121.33949,25.06481,1,40,1,70
245,120.37547,22.73546,1,40,1,257
246,120.37563,22.73544,1,40,1,63
247,120.30928,22.58385,1,40,1,322
248,120.30930,22.58378,1,40,1,142
249,121.54250,25.10394,1,40,1,231
250,121.54249,25.10396,1,40,1,49
251,120.17886,22.96438,1,40,1,268
252,120.63754,23.91937,1,40,1,2
253,120.63754,23.91937,1,40,1,182
254,121.53053,25.03819,1,50,1,270
255,121.51996,25.07460,1,50,1,26
256,121.53693,25.05053,1,50,1,4
257,121.54439,25.05825,1,50,1,179
258,121.55743,25.06206,1,50,1,88
259,121.54908,25.01716,1,50,1,307
260,121.56011,25.04132,1,50,1,271
261,121.52752,25.09002,1,50,1,10
262,121.60031,25.07761,1,50,1,337
263,121.54067,24.99241,1,50,1,21
264,121.72062,25.13353,1,50,1,208
265,121.49651,25.05434,1,50,1,299
266,121.48897,25.05902,1,50,1,310
267,121.46119,25.03720,1,50,1,339
268,121.40036,25.03059,1,50,1,118
269,121.44359,25.08688,1,50,1,190
270,121.45779,25.11515,1,50,1,357
271,121.44113,25.15283,1,50,1,318
272,121.48455,25.02195,1,50,1,248
273,121.44138,25.00625,1,50,1,6
274,121.47647,25.03468,1,50,1,235
275,121.44969,24.97783,1,50,1,232
276,121.43621,24.97582,1,50,1,117
277,121.36014,24.95703,1,50,1,276
278,121.40094,24.94313,1,50,1,64
279,121.36599,24.91358,1,50,1,0
280,121.36588,24.91262,1,50,1,183
281,121.54315,24.98347,1,50,1,155
282,121.54463,24.95316,1,50,1,88
283,121.55850,24.95419,1,50,1,268
284,121.67134,25.07713,1,50,1,96
285,121.65115,25.06142,1,50,1,85
286,121.66541,25.06709,1,50,1,257
287,121.71033,24.93538,1,50,1,322
288,121.43243,25.17478,1,50,1,291
289,121.55378,25.29176,1,50,1,277
290,121.56832,25.29365,1,50,1,198
291,121.81601,25.12822,1,50,1,133
292,121.88644,25.12191,1,50,1,125
293,121.91729,25.12119,1,50,1,7
294,121.73948,25.10287,1,50,1,109
295,121.77505,25.10338,1,50,1,342
296,121.78842,25.10812,1,50,1,228
297,121.78751,25.10668,1,50,1,30
298,121.23626,24.97484,1,50,1,181
299,121.21087,24.96454,1,50,1,258
300,121.28090,24.89496,1,50,1,260
301,121.20371,24.85407,1,50,1,336
302,120.97712,24.80397,1,50,1,282
303,120.97392,24.80592,1,50,1,143
304,120.91313,24.76263,1,50,1,27
305,120.92259,24.81402,1,50,1,25
306,121.17604,24.77498,1,50,1,193
307,120.54999,24.09371,1,50,1,345
308,120.48656,24.15524,1,50,1,181
309,120.62925,24.01647,1,50,1,308
310,120.72358,24.26069,1,50,1,69
311,120.73698,24.26124,1,50,1,244
312,120.68901,24.07832,1,50,1,170
313,120.61880,24.35428,1,50,1,23
314,120.69379,23.91074,1,50,1,40
315,120.69121,23.90230,1,50,1,66
316,120.79811,23.82777,1,50,1,69
317,120.48893,23.72808,1,50,1,22
318,120.44273,23.47323,1,50,1,265
319,120.46607,23.46840,1,50,1,328
320,120.43877,23.48068,1,50,1,40
321,120.43030,23.48009,1,50,1,300
322,120.39778,23.49206,1,50,1,111
323,120.43546,23.56817,1,50,1,201
324,120.19402,23.01138,1,50,1,359
325,120.22421,22.99712,1,50,1,185
326,120.21722,22.96464,1,50,1,90
327,120.36513,23.37446,1,50,1,215
328,120.31052,22.62696,1,50,1,164
329,120.31790,22.57421,1,50,1,319
330,120.32314,22.58188,1,50,1,236
331,120.34493,22.63807,1,50,1,14
332,120.35271,22.56604,1,50,1,317
333,121.71868,24.74785,1,50,1,123
334,121.46230,23.81426,1,50,1,94
335,121.34789,23.42818,1,50,1,21
336,121.14336,22.75698,1,50,1,313
337,121.14376,22.76814,1,50,1,91
338,121.19406,22.79438,1,50,1,71
339,121.29655,22.96297,1,50,1,50
340,120.51094,22.66010,1,50,1,131
341,120.51101,22.43918,1,50,1,320
342,120.45703,22.48089,1,50,1,200
343,121.19032,24.92579,1,50,1,231
344,121.56396,25.04762,1,50,1,68
345,121.48948,25.03067,1,50,1,76
346,121.47925,25.03605,1,50,1,274
347,120.67893,23.98775,1,50,1,198
348,120.21031,23.08460,1,50,1,357
349,121.42866,24.97961,1,50,1,227
350,121.46013,25.07235,1,50,1,300
351,120.74612,23.98477,1,50,1,275
352,120.61911,24.18121,1,50,1,118
353,120.52894,23.89163,1,50,1,234
354,120.44120,23.71726,1,50,1,305
355,120.24666,23.37763,1,50,1,338
356,120.43391,22.69142,1,50,1,257
357,120.42399,22.69455,1,50,1,291
358,120.36252,22.78859,1,50,1,4
359,121.48486,25.02427,1,50,1,160
360,121.74525,24.31387,1,50,1,147
361,121.74056,24.26800,1,50,1,16
362,121.13298,22.78032,1,50,1,299
363,120.69568,24.13435,1,50,1,54
364,120.61777,24.16084,1,50,1,191
365,120.62101,24.17189,1,50,1,25
366,120.64744,24.19313,1,50,1,250
367,120.64256,24.19315,1,50,1,38
368,120.71835,24.18793,1,50,1,170
369,120.74486,24.18782,1,50,1,16
370,121.53371,25.03040,1,50,1,161
371,121.58394,25.04703,1,50,1,222
372,121.68728,25.07583,1,50,1,81
373,121.32360,24.89445,1,50,1,124
374,120.91316,24.76280,1,50,1,206
375,121.20659,24.95076,1,50,1,183
376,120.43325,23.54285,1,50,1,334
377,120.48119,23.60510,1,50,1,90
378,120.51612,23.59834,1,50,1,292
379,121.01081,24.77885,1,50,1,344
380,121.00857,24.78654,1,50,1,226
381,120.99730,24.78064,1,50,1,325
382,121.00296,24.77625,1,50,1,120
383,121.00968,24.77225,1,50,1,214
384,120.99192,24.78172,1,50,1,348
385,121.57345,25.00755,1,50,1,285
386,121.55847,25.00952,1,50,1,128
387,121.55158,24.99149,1,50,1,199
388,121.21183,24.89333,1,50,1,170
389,120.61783,24.16117,1,50,1,11
390,121.51996,25.07460,1,50,1,200
391,120.56960,24.20167,1,50,1,325
392,121.60430,25.07138,1,50,1,215
393,121.46714,25.04110,1,50,1,247
394,121.46550,25.04020,1,50,1,61
395,121.54888,25.09503,1,50,1,353
396,121.17299,24.76541,1,50,1,7
397,121.07848,24.72393,1,50,1,57
398,121.77870,25.15092,1,50,1,94
399,121.41247,25.06903,1,50,1,132
400,121.40128,25.05683,1,50,1,124
401,121.37027,25.07316,1,50,1,49
402,121.37380,25.00871,1,50,1,30
403,121.15924,24.96238,1,50,1,281
404,121.77740,25.12798,1,50,1,89
405,121.72651,25.11596,1,50,1,306
406,121.44892,25.00844,1,50,1,266
407,121.48725,24.98834,1,50,1,223
408,121.53464,25.04192,1,50,1,100
409,121.49696,25.03322,1,50,1,271
410,121.73644,25.10676,1,50,1,328
411,121.33839,24.96454,1,50,1,188
412,121.37331,24.90304,1,50,1,157
413,121.54314,23.93976,1,50,1,231
414,121.75979,24.76046,1,50,1,21
415,121.75986,24.76076,1,50,1,201
416,120.80996,24.24705,1,50,1,160
417,120.81016,24.24676,1,50,1,340
418,120.33579,22.62835,1,50,1,184
419,120.33199,22.57620,1,50,1,339
420,120.37060,22.56625,1,50,1,184
421,120.30579,22.62479,1,50,1,68
422,120.28569,22.66333,1,50,1,215
423,120.29968,22.66118,1,50,1,90
424,120.30840,22.71215,1,50,1,20
425,120.32593,23.45498,1,50,1,100
426,120.65727,24.14482,1,50,1,180
427,120.63052,24.14687,1,50,1,304
428,120.63020,24.14701,1,50,1,113
429,120.63062,24.13899,1,50,1,114
430,120.71840,24.18783,1,50,1,348
431,120.72174,24.20942,1,50,1,194
432,120.46525,23.12060,1,50,1,83
433,121.61126,25.05254,1,50,1,82
434,121.49711,25.01914,1,50,1,212
435,121.49722,25.01917,1,50,1,33
436,120.28454,22.62950,1,50,1,248
437,120.28809,22.65528,1,50,1,182
438,120.28415,22.64733,1,50,1,223
439,120.30563,22.64526,1,50,1,274
440,121.00609,24.78078,1,50,1,107
441,120.66428,24.12820,1,50,1,67
442,121.39313,25.13879,1,50,1,14
443,121.52660,25.02674,1,50,1,94
444,121.52704,25.02681,1,50,1,274
445,121.55396,24.98529,1,50,1,146
446,120.96839,24.82089,1,50,1,38
447,121.22331,25.04543,1,50,1,187
448,121.44932,25.01739,1,50,1,165
449,121.23252,24.84746,1,50,1,306
450,121.55282,24.95332,1,50,1,64
451,121.37801,25.01176,1,50,1,276
452,120.20984,23.26381,1,50,1,238
453,120.95716,24.68204,1,50,1,209
454,121.39007,25.01159,1,50,1,222
455,121.38978,25.01105,1,50,1,36
456,120.31524,22.72445,1,50,1,306
457,121.79259,24.84538,1,50,1,32
458,121.57697,25.02278,1,50,1,328
459,121.26156,24.99014,1,50,1,78
460,120.43312,23.54337,1,50,1,183
461,120.44227,23.45292,1,50,1,16
462,120.51860,22.54117,1,50,1,190
463,120.51888,22.54061,1,50,1,358
464,120.61285,24.19015,1,50,1,113
465,120.61299,24.19015,1,50,1,294
466,120.61086,24.15488,1,50,1,288
467,120.22902,23.09443,1,50,1,10
468,121.47183,23.37995,1,50,1,16
469,121.47184,23.38015,1,50,1,198
470,121.41348,23.22371,1,50,1,191
471,121.41344,23.22349,1,50,1,23
472,121.19399,22.79447,1,50,1,210
473,121.28223,23.22291,1,50,1,214
474,121.34778,23.42798,1,50,1,209
475,120.44471,23.51137,1,50,1,149
476,120.99752,24.82635,1,50,1,208
477,120.99750,24.82610,1,50,1,16
478,120.30926,22.61543,1,50,1,72
479,121.50189,25.04509,1,50,1,229
480,120.62790,24.20197,1,50,1,207
481,121.13885,25.05504,1,50,1,92
482,121.12516,24.97251,1,50,1,69
483,121.29695,24.92898,1,50,1,186
484,121.51820,25.06075,1,50,1,180
485,121.50859,25.04290,1,50,1,17
486,120.80027,24.29191,1,50,1,204
487,120.69578,24.13460,1,50,1,203
488,121.37780,25.01187,1,50,1,83
489,120.31720,22.60840,1,50,1,294
490,120.28409,22.64702,1,50,1,38
491,120.59991,24.18199,1,50,1,87
492,120.25432,23.17662,1,50,1,312
493,120.25387,23.17690,1,50,1,123
494,119.60267,23.57638,1,50,1,32
495,119.60294,23.57692,1,50,1,213
496,119.61318,23.59983,1,50,1,178
497,119.61323,23.59924,1,50,1,0
